Child of Thorns|G|{G}
Childhood Horror|B|{3}{B}
Children of Korlis|W|{W}
Chill|U|{1}{U}
Chill Haunting|B|{1}{B}
Chill of Foreboding|U|{2}{U}
Chill to the Bone|B|{3}{B}
Chillbringer|U|{4}{U}
Chillerpillar|U|{3}{U}
Chilling Apparition|B|{2}{B}
Chilling Grasp|U|{2}{U}
Chilling Shade|B|{2}{B}
Chilling Trap|U|{U}
Chime of Night|B|{1}{B}
Chimeric Coils||{1}
Chimeric Egg||{3}
Chimeric Idol||{3}
Chimeric Mass||{X}
Chimeric Sphere||{3}
Chimeric Staff||{4}
Chimney Goyf|B|{4}{B}
Chimney Imp|B|{4}{B}
Chipper Chopper|U|{3}{U}
Chisei, Heart of Oceans|U|{2}{U}{U}
Chitinous Cloak||{3}
Chittering Doom|G|{3}{G}
Chittering Harvester|B|{5}{B}
Chittering Host|B|
Chittering Rats|B|{1}{B}{B}
Chittering Witch|B|{3}{B}
Chivalrous Chevalier|W|{4}{W}
Chlorophant|G|{G}{G}{G}
Cho-Arrim Alchemist|W|{W}
Cho-Arrim Bruiser|W|{5}{W}
Cho-Arrim Legate|W|{2}{W}
Cho-Manno's Blessing|W|{W}{W}
Cho-Manno, Revolutionary|W|{2}{W}{W}
Choice of Damnations|B|{5}{B}
Choke|G|{2}{G}
Choked Estuary|B,U|
Choking Fumes|W|{2}{W}
Choking Restraints|W|{2}{W}
Choking Sands|B|{1}{B}{B}
Choking Tethers|U|{3}{U}
Choking Vines|G|{X}{G}
Choose Your Champion||
Choose Your Demise||
Chord of Calling|G|{X}{G}{G}{G}
Chorus of Might|G|{3}{G}
Chorus of Woe|B|{B}
Chorus of the Conclave|G,W|{4}{G}{G}{W}{W}
Chorus of the Tides|U|{3}{U}
Chosen by Heliod|W|{1}{W}
Chosen of Markov // Markov's Servant|B|{2}{B}
Chromanticore|B,G,R,U,W|{W}{U}{B}{R}{G}
Chromatic Armor|U,W|{1}{W}{U}
Chromatic Lantern||{3}
Chromatic Orrery||{7}
Chromatic Sphere||{1}
Chromatic Star||{1}
Chrome Mox||{0}
Chrome Replicator||{5}
Chrome Steed||{4}
Chromescale Drake|U|{6}{U}{U}{U}
Chromeshell Crab|U|{4}{U}
Chromium|B,U,W|{2}{W}{W}{U}{U}{B}{B}
Chromium, the Mutable|B,U,W|{4}{W}{U}{B}
Chronatog|U|{1}{U}
Chronatog Avatar||
Chronatog Totem|U|{3}
Chronic Flooding|U|{1}{U}
Chronicler of Heroes|G,W|{1}{G}{W}
Chronobot||{2}
Chronomantic Escape|W|{4}{W}{W}
Chronomaton||{1}
Chronosavant|W|{5}{W}
Chronostutter|U|{5}{U}
Chronozoa|U|{3}{U}
Chub Toad|G|{2}{G}
Chulane, Teller of Tales|G,U,W|{2}{G}{W}{U}
Churning Eddy|U|{3}{U}
Cinder Barrens|B,R|
Cinder Cloud|R|{3}{R}{R}
Cinder Crawler|R|{1}{R}
Cinder Elemental|R|{3}{R}
Cinder Giant|R|{3}{R}
Cinder Glade|G,R|
Cinder Hellion|R|{4}{R}
Cinder Marsh|B,R|
Cinder Pyromancer|R|{2}{R}
Cinder Seer|R|{3}{R}
Cinder Shade|B,R|{1}{B}{R}
Cinder Storm|R|{6}{R}
Cinder Wall|R|{R}
Cinderbones|B|{2}{B}
Cinderclasm|R|{1}{R}
Cinderhaze Wretch|B|{4}{B}
Cindervines|G,R|{R}{G}
Circle of Affliction|B|{1}{B}
Circle of Despair|B,W|{1}{W}{B}
Circle of Elders|G|{2}{G}{G}
Circle of Flame|R|{1}{R}
Circle of Protection: Art|W|{1}{W}
Circle of Protection: Artifacts|W|{1}{W}
Circle of Protection: Black|W|{1}{W}
Circle of Protection: Blue|W|{1}{W}
Circle of Protection: Green|W|{1}{W}
Circle of Protection: Red|W|{1}{W}
Circle of Protection: Shadow|W|{1}{W}
Circle of Protection: White|W|{1}{W}
Circle of Solace|W|{3}{W}
Circling Vultures|B|{B}
Circu, Dimir Lobotomist|B,U|{2}{U}{B}
Circuitous Route|G|{3}{G}
Circular Logic|U|{2}{U}
Citadel Castellan|G,W|{1}{G}{W}
Citadel Siege|W|{2}{W}{W}
Citadel of Pain|R|{2}{R}
Citanul Centaurs|G|{3}{G}
Citanul Druid|G|{1}{G}
Citanul Flute||{5}
Citanul Hierophants|G|{3}{G}
Citanul Woodreaders|G|{2}{G}
City in a Bottle||{2}
City of Ass||
City of Brass||
City of Shadows||
City of Solitude|G|{2}{G}
City of Traitors||
Citywatch Sphinx|U|{5}{U}
Citywide Bust|W|{1}{W}{W}
Civic Guildmage|G,U,W|{W}
Civic Saber||{1}
Civic Stalwart|W|{3}{W}
Civic Wayfinder|G|{2}{G}
Civilized Scholar // Homicidal Brute|R,U|{2}{U}
Clackbridge Troll|B|{3}{B}{B}
Claim // Fame|B,R|{B}
Claim of Erebos|B|{1}{B}
Claim the Firstborn|R|{R}
Clairvoyance|U|{U}
Clam Session|U|{1}{U}{U}
Clam-I-Am|U|{2}{U}
Clambassadors|U|{3}{U}
Clamor Shaman|R|{2}{R}
Clan Defiance|G,R|{X}{R}{G}
Clan Guildmage|G,R|{R}{G}
Clarion Ultimatum|G,U,W|{G}{G}{W}{W}{W}{U}{U}
Clash of Realities|R|{3}{R}
Clash of Titans|R|{3}{R}{R}
Clash of Wills|U|{X}{U}
Claustrophobia|U|{1}{U}{U}
Claws of Gix||{0}
Claws of Valakut|R|{1}{R}{R}
Claws of Wirewood|G|{3}{G}
Clay Pigeon||{3}
Clay Statue||{4}
Cleanfall|W|{2}{W}
Cleanse|W|{2}{W}{W}
Cleansing|W|{W}{W}{W}
Cleansing Beam|R|{4}{R}
Cleansing Meditation|W|{1}{W}{W}
Cleansing Nova|W|{3}{W}{W}
Cleansing Ray|W|{1}{W}
Cleansing Screech|R|{4}{R}
Cleansing Wildfire|R|{1}{R}
Clear|W|{1}{W}
Clear Shot|G|{2}{G}
Clear a Path|R|{R}
Clear the Land|G|{2}{G}
Clear the Mind|U|{2}{U}
Clear the Stage|B|{4}{B}
Clearwater Goblet||{5}
Clearwater Pathway // Murkwater Pathway|B,U|
Cleaver Riot|R|{4}{R}
Cleaving Reaper|B|{3}{B}{B}
Cleaving Sliver|R|{3}{R}
Clergy en-Vec|W|{1}{W}
Clergy of the Holy Nimbus|W|{W}
Cleric of Chill Depths|U|{1}{U}
Cleric of Life's Bond|B,W|{W}{B}
Cleric of the Forward Order|W|{1}{W}
Clever Combo|G|{1}{G}
Clever Impersonator|U|{2}{U}{U}
Clickslither|R|{1}{R}{R}{R}
Cliff Threader|W|{1}{W}
Cliffhaven Kitesail||{1}
Cliffhaven Sell-Sword|W|{1}{W}
Cliffhaven Vampire|B,W|{2}{W}{B}
Cliffrunner Behemoth|G|{3}{G}
Cliffside Lookout|W|{W}
Cliffside Market||
Cliffside Rescuer|W|{1}{W}
Clifftop Retreat|R,W|
Cling to Dust|B|{B}
Clinging Anemones|U|{3}{U}
Clinging Darkness|B|{1}{B}
Clinging Mists|G|{2}{G}
Clip Wings|G|{1}{G}
Cloak and Dagger||{2}
Cloak of Confusion|B|{1}{B}
Cloak of Feathers|U|{U}
Cloak of Invisibility|U|{U}
Cloak of Mists|U|{1}{U}
Cloak of the Philosopher||
Cloaked Siren|U|{3}{U}
Clock of DOOOOOOOOOOOOM!||{4}
Clock of Omens||{4}
Clocknapper|U|{3}{U}{U}
Clockspinning|U|{U}
Clockwork Avian||{5}
Clockwork Beast||{6}
Clockwork Beetle||{1}
Clockwork Condor||{4}
Clockwork Dragon||{7}
Clockwork Gnomes||{4}
Clockwork Hydra||{5}
Clockwork Servant||{3}
Clockwork Steed||{4}
Clockwork Swarm||{4}
Clockwork Vorrac||{5}
Cloistered Youth // Unholy Fiend|B,W|{1}{W}
Clone|U|{3}{U}
Clone Legion|U|{7}{U}{U}
Clone Shell||{5}
Close Quarters|R|{2}{R}{R}
Clot Sliver|B|{1}{B}
Cloud Cover|U,W|{2}{W}{U}
Cloud Crusader|W|{2}{W}{W}
Cloud Djinn|U|{5}{U}
Cloud Dragon|U|{5}{U}
Cloud Elemental|U|{2}{U}
Cloud Key||{3}
Cloud Manta|U|{3}{U}
Cloud Pirates|U|{U}
Cloud Spirit|U|{2}{U}
Cloud Sprite|U|{U}
Cloud of Faeries|U|{1}{U}
Cloudblazer|U,W|{3}{W}{U}
Cloudchaser Eagle|W|{3}{W}
Cloudchaser Kestrel|W|{1}{W}{W}
Cloudcrest Lake|U,W|
Cloudcrown Oak|G|{2}{G}{G}
Cloudfin Raptor|U|{U}
Cloudform|U|{1}{U}{U}
Cloudgoat Ranger|W|{3}{W}{W}
Cloudheath Drake|U,W|{4}{U}
Cloudhoof Kirin|U|{3}{U}{U}
Cloudkin Seer|U|{2}{U}
Cloudpiercer|R|{4}{R}
Cloudpost||
Cloudreach Cavalry|W|{1}{W}
Cloudreader Sphinx|U|{4}{U}
Cloudseeder|U|{1}{U}
Cloudshift|W|{W}
Cloudshredder Sliver|R,W|{R}{W}
Cloudskate|U|{1}{U}
Cloudstone Curio||{3}
Cloudthresher|G|{2}{G}{G}{G}{G}
Clout of the Dominus|R,U|{U/R}
Cloven Casting|R,U|{5}{U}{R}
Clutch of Currents|U|{U}
Clutch of Undeath|B|{3}{B}{B}
Clutch of the Undercity|B,U|{1}{U}{U}{B}
Coal Golem|R|{5}
Coal Stoker|R|{3}{R}
Coalhauler Swine|R|{4}{R}{R}
Coalition Flag|W|{W}
Coalition Honor Guard|W|{3}{W}
Coalition Relic||{3}
Coalition Victory|B,G,R,U,W|{3}{W}{U}{B}{R}{G}
Coast Watcher|U|{1}{U}
Coastal Breach|U|{6}{U}
Coastal Discovery|U|{3}{U}
Coastal Drake|U|{2}{U}
Coastal Hornclaw|U|{4}{U}
Coastal Piracy|U|{2}{U}{U}
Coastal Tower|U,W|
Coastal Wizard|U|{2}{U}{U}
Coastline Chimera|U,W|{3}{U}
Coastline Marauders|R|{2}{R}
Coat of Arms||{5}
Coat with Venom|B|{B}
Coax from the Blind Eternities|U|{2}{U}
Cobalt Golem|U|{4}
Cobblebrute|R|{3}{R}
Cobbled Wings||{2}
Cobra Trap|G|{4}{G}{G}
Cockatrice|G|{3}{G}{G}
Cocoon|G|{G}
Code of Constraint|U|{2}{U}
Codex Shredder||{1}
Coerced Confession|B,U|{4}{U/B}
Coercion|B|{2}{B}
Coercive Portal||{4}
Coercive Recruiter|R|{4}{R}
Coffin Puppets|B|{3}{B}{B}
Coffin Purge|B|{B}
Coffin Queen|B|{2}{B}
Cogmentor||{1}
Cognivore|U|{6}{U}{U}
Cogwork Assembler||{3}
Cogwork Grinder||{6}
Cogwork Librarian||{4}
Cogwork Spy||{3}
Cogwork Tracker||{4}
Cogworker's Puzzleknot|W|{2}
Coiled Tinviper||{3}
Coiling Oracle|G,U|{G}{U}
Coiling Woodworm|G|{2}{G}
Coils of the Medusa|B|{1}{B}
Cold Snap|W|{2}{W}
Cold Storage||{4}
Cold-Eyed Selkie|G,U|{1}{G/U}{G/U}
Cold-Water Snapper|U|{5}{U}
Coldsteel Heart||{2}
Colfenor's Plans|B|{2}{B}{B}
Colfenor's Urn||{3}
Colfenor, the Last Yew|B,G,W|{3}{W}{B}{G}
Collapsing Borders|R|{3}{R}
Collar the Culprit|W|{3}{W}
Collateral Damage|R|{R}
Collected Company|G|{3}{G}
Collected Conjuring|R,U|{2}{U}{R}
Collective Blessing|G,W|{3}{G}{G}{W}
Collective Brutality|B|{1}{B}
Collective Defiance|R|{1}{R}{R}
Collective Effort|W|{1}{W}{W}
Collective Restraint|U|{3}{U}
Collective Unconscious|G|{4}{G}{G}
Collective Voyage|G|{G}
Collector Ouphe|G|{1}{G}
Collector Protector|W|{3}{W}{W}
Collision // Colossus|G,R|{1}{R/G}
Colorful Feiyi Sparrow|W|{1}{W}
Colos Yearling|R|{2}{R}
Colossal Dreadmaw|G|{4}{G}{G}
Colossal Heroics|G|{2}{G}
Colossal Majesty|G|{2}{G}
Colossal Might|G,R|{R}{G}
Colossal Whale|U|{5}{U}{U}
Colossapede|G|{4}{G}
Colossification|G|{5}{G}{G}
Colossodon Yearling|G|{2}{G}
Colossus Hammer||{1}
Colossus of Akros||{8}
Colossus of Sardia||{9}
Coma Veil|U|{4}{U}
Combat Celebrant|R|{2}{R}
Combat Medic|W|{2}{W}
Combine Guildmage|G,U|{G}{U}
Combo Attack|G|{2}{G}
Combust|R|{1}{R}
Combustible Gearhulk|R|{4}{R}{R}
Comet Storm|R|{X}{R}{R}
Comeuppance|W|{3}{W}
Command Beacon||
Command Tower||
Command of Unsummoning|U|{2}{U}
Command the Chaff|U|{4}{U}{U}
Command the Dreadhorde|B|{4}{B}{B}
Command the Storm|R|{4}{R}
Commandeer|U|{5}{U}{U}
Commander Eesha|W|{2}{W}{W}
Commander Greven il-Vec|B|{3}{B}{B}{B}
Commander's Authority|W|{4}{W}
Commander's Insignia|W|{2}{W}{W}
Commander's Plate||{1}
Commander's Sphere||{3}
Commanding Presence|W|{3}{W}
Commando Raid|R|{2}{R}
Commence the Endgame|U|{4}{U}{U}
Commencement of Festivities|G|{1}{G}
Commit // Memory|U|{3}{U}
Common Bond|G,W|{1}{G}{W}
Common Cause|W|{2}{W}
Common Courtesy|U|{2}{U}{U}
Common Iguana|R|{1}{R}
Commune with Dinosaurs|G|{G}
Commune with Lava|R|{X}{R}{R}
Commune with Nature|G|{G}
Commune with the Gods|G|{1}{G}
Companion of the Trials|W|{2}{W}
Comparative Analysis|U|{3}{U}
Compelling Argument|U|{1}{U}
Compelling Deterrence|U|{1}{U}
Complete Disregard|B|{2}{B}
Complex Automaton||{4}
Complicate|U|{2}{U}
Composite Golem|B,G,R,U,W|{6}
Compost|G|{1}{G}
Compound Fracture|B|{B}
Compulsion|U|{1}{U}
Compulsive Research|U|{2}{U}
Compulsory Rest|W|{1}{W}
Concealed Courtyard|B,W|
Concentrate|U|{2}{U}{U}
Concerted Defense|U|{U}
Concerted Effort|W|{2}{W}{W}
Conch Horn||{2}
Conclave Cavalier|G,W|{G}{G}{W}{W}
Conclave Equenaut|W|{4}{W}{W}
Conclave Guildmage|G,W|{G}{W}
Conclave Mentor|G,W|{G}{W}
Conclave Naturalists|G|{4}{G}
Conclave Phalanx|W|{4}{W}
Conclave Tribunal|W|{3}{W}
Conclave's Blessing|W|{3}{W}
Concordant Crossroads|G|{G}
Concordia Pegasus|W|{1}{W}
Concussive Bolt|R|{3}{R}{R}
Condemn|W|{W}
Condescend|U|{X}{U}
Conduit of Ruin||{6}
Conduit of Storms // Conduit of Emrakul|R|{2}{R}
Cone of Flame|R|{3}{R}{R}
Confessor|W|{W}
Confidence from Strength|G|{2}{G}
Confirm Suspicions|U|{3}{U}{U}
Confiscate|U|{4}{U}{U}
Confiscation Coup|U|{3}{U}{U}
Conflagrate|R|{X}{X}{R}
Conflux|B,G,R,U,W|{3}{W}{U}{B}{R}{G}
Confound|U|{1}{U}
Confounding Conundrum|U|{1}{U}
Confront the Assault|W|{4}{W}
Confront the Unknown|G|{G}
Confusion in the Ranks|R|{3}{R}{R}
Congregate|W|{3}{W}
Congregation at Dawn|G,W|{G}{G}{W}
Conifer Strider|G|{3}{G}
Conifer Wurm|G|{4}{G}
Conjured Currency|U|{5}{U}
Conjurer's Ban|B,W|{W}{B}
Conjurer's Bauble||{1}
Conjurer's Closet||{5}
Connive // Concoct|B,U|{2}{U/B}{U/B}
Conquer|R|{3}{R}{R}
Conquering Manticore|R|{4}{R}{R}
Conqueror's Flail||{2}
Conqueror's Galleon // Conqueror's Foothold||
Conqueror's Pledge|W|{2}{W}{W}{W}
Consecrate // Consume|B,W|{1}{W/B}
Consecrate Land|W|{W}
Consecrated Sphinx|U|{4}{U}{U}
Consecrated by Blood|B|{2}{B}{B}
Conservator||{4}
Consign // Oblivion|B,U|{1}{U}
Consign to Dream|U|{2}{U}
Consign to Dust|G|{2}{G}
Consign to the Pit|B|{5}{B}
Conspicuous Snoop|R|{R}{R}
Conspiracy|B|{3}{B}{B}
Constant Mists|G|{1}{G}
Constricting Sliver|W|{5}{W}
Constricting Tendrils|U|{U}
Consul's Lieutenant|W|{W}{W}
Consul's Shieldguard|W|{3}{W}
Consulate Crackdown|W|{3}{W}{W}
Consulate Dreadnought||{1}
Consulate Skygate||{2}
Consulate Surveillance|W|{3}{W}
Consulate Turret||{3}
Consult the Necrosages|B,U|{1}{U}{B}
Consume Spirit|B|{X}{1}{B}
Consume Strength|B,G|{1}{B}{G}
Consume the Meek|B|{3}{B}{B}
Consuming Aberration|B,U|{3}{U}{B}
Consuming Bonfire|R|{3}{R}{R}
Consuming Ferocity|R|{1}{R}
Consuming Fervor|R|{R}
Consuming Rage||
Consuming Sinkhole|R|{3}{R}
Consuming Vapors|B|{3}{B}
Consuming Vortex|U|{1}{U}
Consumptive Goo|B|{B}{B}
Contagion|B|{3}{B}{B}
Contagion Clasp||{2}
Contagion Engine||{6}
Contagious Nim|B|{2}{B}
Containment Membrane|U|{2}{U}
Containment Priest|W|{1}{W}
Contaminated Bond|B|{1}{B}
Contaminated Ground|B|{1}{B}
Contamination|B|{2}{B}
Contemplation|W|{1}{W}{W}
Contempt|U|{1}{U}
Contentious Plan|U|{1}{U}
Contested Cliffs|G,R|
Contested War Zone||
Contingency Plan|U|{1}{U}
Contraband Kingpin|B,U|{U}{B}
Contract Killing|B|{3}{B}{B}
Contract from Below|B|{B}
Contradict|U|{3}{U}{U}
Contraption Cannon||{4}
Control Magic|U|{2}{U}{U}
Control Win Condition|U|{4}{U}{U}
Control of the Court|R|{1}{R}
Controlled Instincts|U|{U}
Controvert|U|{2}{U}{U}
Conundrum Sphinx|U|{2}{U}{U}
Convalescence|W|{1}{W}
Convalescent Care|W|{1}{W}{W}
Conversion|W|{2}{W}{W}
Conversion Chamber||{3}
Convicted Killer // Branded Howler|R|{2}{R}
Conviction|W|{1}{W}
Convincing Mirage|U|{1}{U}
Convolute|U|{2}{U}
Convulsing Licid|R|{2}{R}
Cooperation|W|{2}{W}
Coordinated Assault|R|{R}
Coordinated Barrage|W|{W}
Coordinated Charge|W|{4}{W}
Copper Carapace||{1}
Copper Gnomes||{2}
Copper Myr|G|{2}
Copper Tablet||{2}
Copper-Leaf Angel||{5}
Copperhoof Vorrac|G|{3}{G}{G}
Copperhorn Scout|G|{G}
Copperline Gorge|G,R|
Copy Artifact|U|{1}{U}
Copy Enchantment|U|{2}{U}
Coral Atoll|U|
Coral Barrier|U|{2}{U}
Coral Commando|U|{2}{U}
Coral Eel|U|{1}{U}
Coral Fighters|U|{1}{U}
Coral Helm||{3}
Coral Merfolk|U|{1}{U}
Coral Net|U|{U}
Coral Reef|U|{U}{U}
Coral Trickster|U|{1}{U}
Coralhelm Chronicler|U|{2}{U}
Coralhelm Commander|U|{U}{U}
Coralhelm Guide|U|{1}{U}
Cordial Vampire|B|{B}{B}
Core Prowler||{4}
Coretapper||{2}
Cornered Market|W|{2}{W}
Corpse Augur|B|{3}{B}
Corpse Blockade|B|{2}{B}
Corpse Churn|B|{1}{B}
Corpse Connoisseur|B|{4}{B}
Corpse Cur||{4}
Corpse Dance|B|{2}{B}
Corpse Harvester|B|{3}{B}{B}
Corpse Hauler|B|{1}{B}
Corpse Knight|B,W|{W}{B}
Corpse Lunge|B|{2}{B}
Corpse Traders|B|{3}{B}
Corpsehatch|B|{3}{B}{B}
Corpsejack Menace|B,G|{2}{B}{G}
Corpseweft|B|{2}{B}
Corpulent Corpse|B|{5}{B}
Corridor Monitor|U|{1}{U}
Corrosion|B,R|{1}{B}{R}
Corrosive Gale|G|{X}{G/P}
Corrosive Mentor|B|{2}{B}
Corrosive Ooze|G|{1}{G}
Corrupt|B|{5}{B}
Corrupt Court Official|B|{1}{B}
Corrupt Eunuchs|R|{3}{R}
Corrupt Official|B|{4}{B}
Corrupted Conscience|U|{3}{U}{U}
Corrupted Crossroads||
Corrupted Grafstone||{2}
Corrupted Harvester|B|{4}{B}{B}
Corrupted Key|B|{B}
Corrupted Resolve|U|{1}{U}
Corrupted Roots|B|{B}
Corrupted Zendikon|B|{1}{B}
Corrupting Licid|B|{2}{B}
Corsair Captain|U|{2}{U}
Cosi's Ravager|R|{3}{R}
Cosi's Trickster|U|{U}
Cosmic Horror|B|{3}{B}{B}{B}
Cosmic Larva|R|{1}{R}{R}
Cosmos Charger|U|{3}{U}
Cosmotronic Wave|R|{3}{R}
Costly Plunder|B|{1}{B}
Council Guardian|W|{5}{W}
Council of Advisors|U|{2}{U}
Council of the Absolute|U,W|{2}{W}{U}
Council's Judgment|W|{1}{W}{W}
Counsel of the Soratami|U|{2}{U}
Counterbalance|U|{U}{U}
Counterbore|U|{3}{U}{U}
Counterflux|R,U|{U}{U}{R}
Counterintelligence|U|{2}{U}{U}
Counterlash|U|{4}{U}{U}
Countermand|U|{2}{U}{U}
Counterspell|U|{U}{U}
Countersquall|B,U|{U}{B}
Countervailing Winds|U|{2}{U}
Countless Gears Renegade|W|{1}{W}
Countryside Crusher|R|{1}{R}{R}
Courage in Crisis|G|{2}{G}
Courageous Outrider|W|{3}{W}
Courier Griffin|W|{3}{W}
Courier Hawk|W|{1}{W}
Courier's Capsule|U|{1}{U}
Courser of Kruphix|G|{1}{G}{G}
Coursers' Accord|G,W|{4}{G}{W}
Court Archers|G|{2}{G}
Court Cleric|W|{W}
Court Homunculus|W|{W}
Court Hussar|U,W|{2}{U}
Court Street Denizen|W|{2}{W}
Court of Ambition|B|{2}{B}{B}
Court of Bounty|G|{2}{G}{G}
Court of Cunning|U|{1}{U}{U}
Court of Grace|W|{2}{W}{W}
Court of Ire|R|{3}{R}{R}
Courtly Provocateur|U|{2}{U}
Covenant of Blood|B|{6}{B}
Covenant of Minds|U|{4}{U}
Cover of Darkness|B|{1}{B}
Cover of Winter|W|{2}{W}
Covert Operative|U|{4}{U}
Coveted Jewel||{6}
Coveted Peacock|U|{3}{U}{U}
Coveted Prize|B|{4}{B}
Covetous Dragon|R|{4}{R}
Covetous Urge|B,U|{U/B}{U/B}{U/B}{U/B}
Cowardice|U|{3}{U}{U}
Cowed by Wisdom|W|{W}
Cower in Fear|B|{1}{B}{B}
Cowl Prowler|G|{4}{G}{G}
Crab Umbra|U|{U}
Crabapple Cohort|G|{4}{G}
Crack the Earth|R|{R}
Crackdown|W|{2}{W}
Crackdown Construct||{4}
Crackleburr|R,U|{1}{U/R}{U/R}
Crackling Club|R|{R}
Crackling Doom|B,R,W|{R}{W}{B}
Crackling Drake|R,U|{U}{U}{R}{R}
Crackling Perimeter|R|{1}{R}
Crackling Triton|R,U|{2}{U}
Cradle Guard|G|{1}{G}{G}
Cradle of Vitality|W|{3}{W}
Cradle of the Accursed||
Cradle to Grave|B|{1}{B}
Crafty Cutpurse|U|{3}{U}
Crafty Octopus|U|{2}{U}
Crafty Pathmage|U|{2}{U}
Crag Puca|R,U|{U/R}{U/R}{U/R}
Crag Saurian|R|{R}{R}{R}
Cragcrown Pathway // Timbercrown Pathway|G,R|
Cragganwick Cremator|R|{2}{R}{R}
Cragplate Baloth|G|{5}{G}{G}
Cramped Bunker|G,R|{4}{R}{G}
Cranial Archive||{2}
Cranial Extraction|B|{3}{B}
Cranial Plating|B|{2}
Crash|R|{2}{R}
Crash Landing|G|{2}{G}
Crash Through|R|{R}
Crash of Rhino Beetles|G|{4}{G}
Crash of Rhinos|G|{6}{G}{G}
Crash the Ramparts|G|{2}{G}
Crashing Boars|G|{3}{G}{G}
Crashing Centaur|G|{4}{G}{G}
Crashing Drawbridge||{2}
Crashing Footfalls|G|
Crashing Tide|U|{2}{U}
Crater Elemental|R|{2}{R}
Crater Hellion|R|{4}{R}{R}
Crater's Claws|R|{X}{R}
Craterhoof Behemoth|G|{5}{G}{G}{G}
Craterize|R|{3}{R}
Craven Giant|R|{2}{R}
Craven Knight|B|{1}{B}
Craw Giant|G|{3}{G}{G}{G}{G}
Craw Wurm|G|{4}{G}{G}
Crawling Barrens||
Crawling Filth|B|{5}{B}
Crawling Sensation|G|{2}{G}
Crawlspace||{3}
Crazed Armodon|G|{2}{G}{G}
Crazed Firecat|R|{5}{R}{R}
Crazed Goblin|R|{R}
Crazed Skirge|B|{3}{B}
Creakwood Ghoul|B,G|{4}{B}
Creakwood Liege|B,G|{1}{B/G}{B/G}{B/G}
Cream of the Crop|G|{1}{G}
Creature Bond|U|{1}{U}
Creature Guy|G|{3}{G}
Credit Voucher||{2}
Creeperhulk|G|{3}{G}{G}
Creeping Chill|B|{3}{B}
Creeping Corrosion|G|{2}{G}{G}
Creeping Dread|B|{3}{B}
Creeping Mold|G|{2}{G}{G}
Creeping Renaissance|G|{3}{G}{G}
Creeping Tar Pit|B,U|
Creeping Trailblazer|G,R|{R}{G}
Creepy Doll||{5}
Cremate|B|{B}
Crenellated Wall||{4}
Crescendo of War|W|{3}{W}
Crested Craghorn|R|{4}{R}
Crested Herdcaller|G|{3}{G}{G}
Crested Sunmare|W|{3}{W}{W}
Crevasse|R|{2}{R}
Crib Swap|W|{2}{W}
Crime // Punishment|B,G,W|{3}{W}{B}
Crimson Acolyte|W|{1}{W}
Crimson Fleet Commodore|R|{3}{R}
Crimson Hellkite|R|{6}{R}{R}{R}
Crimson Honor Guard|R|{3}{R}{R}
Crimson Kobolds|R|{0}
Crimson Mage|R|{1}{R}
Crimson Manticore|R|{2}{R}{R}
Crimson Muckwader|B,R|{1}{R}
Crimson Roc|R|{4}{R}
Crimson Wisps|R|{R}
Crippling Blight|B|{B}
Crippling Chill|U|{2}{U}
Crippling Fatigue|B|{1}{B}{B}
Crocanura|G|{2}{G}
Crocodile of the Crossing|G|{3}{G}
Cromat|B,G,R,U,W|{W}{U}{B}{R}{G}
Crook of Condemnation||{2}
Crookclaw Elder|U|{5}{U}
Crookclaw Transmuter|U|{3}{U}
Crooked Scales||{4}
Crookshank Kobolds|R|{0}
Crop Rotation|G|{G}
Crop Sigil|G|{G}
Crosis's Attendant|B,R,U|{5}
Crosis's Catacombs|B,R,U|
Crosis's Charm|B,R,U|{U}{B}{R}
Crosis, the Purger|B,R,U|{3}{U}{B}{R}
Crossbow Ambush|G|{G}
Crossbow Infantry|W|{1}{W}
Crossroads Consecrator|G|{G}
Crosstown Courier|U|{1}{U}
Crossway Vampire|R|{1}{R}{R}
Crosswinds|G|{1}{G}
Crovax||
Crovax the Cursed|B|{2}{B}{B}
Crovax, Ascendant Hero|W|{4}{W}{W}
Crow Storm|U|{2}{U}
Crow of Dark Tidings|B|{2}{B}
Crowd Favorites|W|{6}{W}
Crowd of Cinders|B|{3}{B}
Crowd's Favor|R|{R}
Crown of Ascension|U|{1}{U}
Crown of Awe|W|{1}{W}
Crown of Convergence|G,W|{2}
Crown of Doom||{3}
Crown of Empires||{2}
Crown of Flames|R|{R}
Crown of Fury|R|{1}{R}
Crown of Suspicion|B|{1}{B}
Crown of Vigor|G|{1}{G}
Crown of the Ages||{2}
Crown-Hunter Hireling|R|{4}{R}
Crowned Ceratok|G|{3}{G}
Crucible of Fire|R|{3}{R}
Crucible of Worlds||{3}
Crucible of the Spirit Dragon||
Crude Rampart|W|{3}{W}
Cruel Bargain|B|{B}{B}{B}
Cruel Celebrant|B,W|{W}{B}
Cruel Cut|B|{1}{B}
Cruel Deceiver|B|{1}{B}
Cruel Edict|B|{1}{B}
Cruel Entertainment|B|{6}{B}
Cruel Fate|U|{4}{U}
Cruel Feeding|B|{B}
Cruel Finality|B|{2}{B}
Cruel Reality|B|{5}{B}{B}
Cruel Revival|B|{4}{B}
Cruel Sadist|B|{B}
Cruel Tutor|B|{2}{B}
Cruel Ultimatum|B,R,U|{U}{U}{B}{B}{B}{R}{R}
Crumble|G|{G}
Crumble to Dust|R|{3}{R}
Crumbling Ashes|B|{1}{B}
